Date,Price,Open,High,Low,Vol.,Change %
10/05/2021,22.608,22.725,22.73,22.38,27.04K,-0.16%
10/04/2021,22.644,22.6,22.805,22.29,35.18K,0.48%
10/01/2021,22.536,22.185,22.6,21.99,43.51K,2.22%
09/30/2021,22.047,21.515,22.225,21.46,66.12K,2.62%
09/29/2021,21.485,22.475,22.565,21.41,80.16K,-4.34%
09/28/2021,22.46,22.635,22.66,22.12,0.31K,-0.99%
09/27/2021,22.685,22.435,22.81,22.435,0.19K,1.22%
09/24/2021,22.411,22.555,22.67,22.14,0.09K,-1.11%
09/23/2021,22.663,22.59,22.8,22.52,0.05K,-0.99%
09/22/2021,22.89,22.485,23.07,22.485,0.19K,1.31%
09/21/2021,22.593,22.21,22.595,22.21,0.29K,1.84%
09/20/2021,22.185,22.325,22.435,22.06,0.07K,-0.59%
09/17/2021,22.316,22.905,23,22.34,0.12K,-2.01%
09/16/2021,22.774,23.515,23.515,22.665,0.57K,-4.23%
09/15/2021,23.779,23.865,23.94,23.67,0.01K,-0.35%
09/14/2021,23.863,23.695,23.86,23.645,0.17K,0.37%
09/13/2021,23.775,23.455,23.84,23.43,0.14K,-0.43%
09/10/2021,23.878,23.795,23.795,23.795,0.00K,-1.15%
09/09/2021,24.156,23.975,24.145,23.955,0.13K,0.50%
09/08/2021,24.036,24.095,24.135,23.98,0.02K,-1.32%
09/07/2021,24.357,24.81,24.84,24.245,0.07K,-0.07%
09/06/2021,24.373,24.865,24.895,24.21,69.93K,-1.68%
09/03/2021,24.79,24.745,24.78,24.745,0.00K,3.72%
09/02/2021,23.9,23.9,23.9,23.89,0.00K,-1.24%
09/01/2021,24.201,23.935,24.325,23.775,48.67K,0.88%
08/31/2021,23.991,23.965,23.965,23.965,0.00K,0.00%
08/30/2021,23.992,24.13,24.28,23.95,47.98K,-0.37%
08/27/2021,24.081,23.595,24.155,23.385,0.98K,2.18%
08/26/2021,23.567,23.895,23.895,23.465,0.63K,-0.96%
08/25/2021,23.795,23.815,23.905,23.64,0.59K,-0.48%
08/24/2021,23.909,23.625,23.97,23.59,0.64K,1.03%
08/23/2021,23.666,23.035,23.67,22.98,0.73K,2.36%
08/20/2021,23.12,23.255,23.255,22.885,0.13K,-0.51%
08/19/2021,23.239,23.355,23.395,23.195,0.06K,-0.82%
08/18/2021,23.43,23.66,23.7,23.375,0.06K,-1.00%
08/17/2021,23.666,23.87,23.92,23.61,0.03K,-0.56%
08/16/2021,23.799,23.755,23.885,23.425,0.08K,0.05%
08/13/2021,23.787,23.17,23.82,23.17,0.05K,2.88%
08/12/2021,23.122,23.13,23.13,23.13,0.06K,-1.59%
08/11/2021,23.496,23.495,23.55,23.465,0.08K,0.40%
08/10/2021,23.402,23.525,23.525,23.33,0.02K,0.53%
08/09/2021,23.279,23.75,24,23.265,0.23K,-4.36%
08/06/2021,24.339,25.08,25.08,24.36,0.23K,-3.81%
08/05/2021,25.303,25.48,25.48,25.2,0.08K,-0.67%
08/04/2021,25.474,25.5,25.5,25.42,0.21K,-0.47%
08/03/2021,25.595,25.515,25.715,25.33,0.01K,0.02%
08/02/2021,25.59,25.57,25.57,25.57,0.19K,0.12%
07/30/2021,25.56,25.605,25.62,25.495,0.37K,-0.93%
07/29/2021,25.799,25.075,25.92,25.075,3.12K,3.71%
07/28/2021,24.877,24.73,25.06,24.655,54.85K,0.92%
07/27/2021,24.649,25.255,25.32,24.515,80.91K,-2.64%
07/26/2021,25.318,25.27,25.51,25.175,40.29K,0.34%
07/23/2021,25.233,25.48,25.535,25.05,39.88K,-0.58%
07/22/2021,25.381,25.33,25.515,25.06,48.08K,0.50%
07/21/2021,25.255,24.975,25.365,24.79,50.53K,1.04%
07/20/2021,24.995,25.24,25.315,24.84,64.68K,-0.59%
07/19/2021,25.144,25.7,25.805,25.035,86.39K,-2.52%
07/16/2021,25.795,26.43,26.55,25.64,78.28K,-2.27%
07/15/2021,26.394,26.325,26.49,26.245,35.26K,0.47%
07/14/2021,26.271,26.055,26.575,26.01,65.10K,0.50%
07/13/2021,26.14,26.32,26.44,26.005,50.73K,-0.38%
07/12/2021,26.239,26.185,26.375,25.93,43.37K,0.02%
07/09/2021,26.234,26.005,26.3,25.82,45.50K,0.95%
07/08/2021,25.987,26.265,26.31,25.875,59.52K,-0.54%
07/07/2021,26.129,26.265,26.545,26.06,50.06K,-0.17%
07/06/2021,26.174,26.64,26.91,26.1,80.50K,0.00%
07/05/2021,26.174,26.64,26.91,26.1,80.50K,-1.23%
07/02/2021,26.501,26.145,26.7,26.1,57.34K,1.54%
07/01/2021,26.1,26.25,26.525,26.045,54.77K,-0.36%
06/30/2021,26.194,25.875,26.275,25.8,44.64K,1.13%
06/29/2021,25.901,26.235,26.235,25.58,75.84K,-1.29%
06/28/2021,26.239,26.215,26.3,25.89,0.74K,0.51%
06/25/2021,26.106,26.04,26.38,26,0.43K,0.14%
06/24/2021,26.069,25.935,26.25,25.925,1.01K,-0.24%
06/23/2021,26.132,25.86,26.355,25.85,0.83K,0.99%
06/22/2021,25.876,26,26.08,25.815,0.87K,-0.64%
06/21/2021,26.043,25.95,26.115,25.675,0.21K,0.22%
06/18/2021,25.985,26.03,26.505,25.88,0.10K,0.43%
06/17/2021,25.873,27.2,27.3,25.875,0.44K,-7.03%
06/16/2021,27.828,27.8,27.93,26.82,0.28K,0.43%
06/15/2021,27.71,27.78,27.825,27.63,0.28K,-1.23%
06/14/2021,28.054,28.11,28.12,27.655,0.23K,-0.38%
06/11/2021,28.161,28.14,28.44,28.04,0.29K,0.41%
06/10/2021,28.047,27.82,28.17,27.775,0.12K,0.11%
06/09/2021,28.017,27.75,28,27.685,0.02K,0.97%
06/08/2021,27.747,28.11,28.115,27.7,0.03K,-1.02%
06/07/2021,28.033,27.92,28.07,27.63,0.29K,0.44%
06/04/2021,27.91,27.575,27.955,27.42,0.31K,1.52%
06/03/2021,27.492,28.32,28.32,27.17,0.33K,-2.58%
06/02/2021,28.22,27.88,28.31,27.88,0.10K,0.36%
06/01/2021,28.119,28.07,28.51,28.05,0.13K,0.06%
05/31/2021,28.102,28.06,28.71,27.93,108.88K,0.25%
05/28/2021,28.031,27.77,28.035,27.77,0.01K,0.27%
05/27/2021,27.955,27.805,28.02,27.635,3.28K,0.28%
05/26/2021,27.877,28.105,28.34,27.685,65.97K,-0.64%
05/25/2021,28.056,27.88,28.16,27.545,69.31K,0.54%
05/24/2021,27.905,27.69,28.015,27.55,51.12K,1.52%
05/21/2021,27.486,27.87,28.195,27.265,78.64K,-2.07%
05/20/2021,28.067,27.84,28.125,27.49,55.96K,0.15%
05/19/2021,28.025,28.3,28.365,27.425,109.07K,-1.09%
05/18/2021,28.333,28.325,28.9,28.12,77.21K,0.21%
05/17/2021,28.274,27.515,28.435,27.44,86.80K,3.32%
05/14/2021,27.365,27.19,27.595,26.92,58.61K,1.13%
05/13/2021,27.059,27.095,27.33,26.78,63.63K,-0.68%
05/12/2021,27.244,27.76,27.83,27.03,77.86K,-1.53%
05/11/2021,27.667,27.4,27.78,27.18,62.13K,0.64%
05/10/2021,27.492,27.68,28.005,27.32,65.17K,0.05%
05/07/2021,27.477,27.45,27.8,27.23,80.78K,0.00%
05/06/2021,27.477,26.59,27.585,26.245,90.93K,3.60%
05/05/2021,26.522,26.595,26.71,26.165,40.71K,-0.14%
05/04/2021,26.558,27.015,27.24,26.16,76.95K,-1.49%
05/03/2021,26.96,25.99,27.115,25.85,77.32K,4.20%
04/30/2021,25.873,26.17,26.275,25.855,55.51K,-0.81%
04/29/2021,26.085,26.3,26.58,25.745,81.33K,-0.07%
04/28/2021,26.102,26.345,26.365,25.89,1.22K,-1.24%
04/27/2021,26.43,26.325,26.525,26.13,0.57K,0.77%
04/26/2021,26.228,26.02,26.28,25.935,0.67K,0.51%
04/23/2021,26.095,26.17,26.465,25.94,0.40K,-0.40%
04/22/2021,26.2,26.64,26.66,26.05,0.54K,-1.45%
04/21/2021,26.586,25.96,26.735,25.95,0.72K,2.83%
04/20/2021,25.854,25.82,26.04,25.775,0.13K,0.01%
04/19/2021,25.852,26,26.285,25.69,0.56K,-1.03%
04/16/2021,26.12,25.855,26.34,25.855,0.09K,0.54%
04/15/2021,25.979,25.465,26.03,25.425,0.40K,1.72%
04/14/2021,25.539,25.43,25.59,25.27,0.22K,0.38%
04/13/2021,25.442,24.885,25.55,24.885,0.15K,2.25%
04/12/2021,24.882,25.3,25.3,24.75,0.07K,-1.81%
04/09/2021,25.341,25.505,25.53,25.05,0.47K,-1.03%
04/08/2021,25.604,25.38,25.655,25.38,0.32K,1.33%
04/07/2021,25.267,25.21,25.32,24.98,0.34K,0.08%
04/06/2021,25.247,24.84,25.33,24.84,0.29K,1.80%
04/05/2021,24.801,25.05,25.05,24.8,0.49K,-0.64%
04/01/2021,24.961,24.35,24.99,24.35,4.69K,1.67%
03/31/2021,24.552,23.93,24.57,23.93,0.03K,1.64%
03/30/2021,24.157,24.745,24.79,23.925,4.31K,-2.48%
03/29/2021,24.771,25.105,25.15,24.48,52.99K,-1.37%
03/26/2021,25.114,25.15,25.335,24.92,42.08K,0.27%
03/25/2021,25.047,25.17,25.255,24.435,86.47K,-0.73%
03/24/2021,25.231,25.12,25.43,25.02,42.91K,0.02%
03/23/2021,25.227,25.85,25.915,25.05,63.34K,-2.10%
03/22/2021,25.769,26.34,26.35,25.45,62.03K,-2.10%
03/19/2021,26.321,26.15,26.4,25.925,51.79K,-0.11%
03/18/2021,26.351,26.4,26.74,25.875,76.40K,1.12%
03/17/2021,26.058,26.005,26.615,25.805,55.13K,0.21%
03/16/2021,26.003,26.34,26.405,25.885,47.61K,-1.08%
03/15/2021,26.288,26.07,26.39,25.845,48.44K,1.45%
03/12/2021,25.911,26.195,26.235,25.425,56.88K,-1.08%
03/11/2021,26.193,26.315,26.545,25.885,55.08K,0.24%
03/10/2021,26.13,26.025,26.315,25.61,53.39K,-0.20%
03/09/2021,26.183,25.17,26.22,25.09,69.61K,3.62%
03/08/2021,25.269,25.4,25.965,24.97,61.34K,-0.07%
03/05/2021,25.287,25.385,25.505,24.845,79.26K,-0.68%
03/04/2021,25.461,26.175,26.385,25.08,95.00K,-3.51%
03/03/2021,26.387,26.86,26.915,25.875,82.46K,-1.83%
03/02/2021,26.879,26.63,26.985,25.82,82.14K,0.75%
03/01/2021,26.678,26.7,27.175,26.51,71.64K,0.90%
02/26/2021,26.44,27.53,27.65,26.16,116.75K,-4.50%
02/25/2021,27.685,28.08,28.345,27.345,109.69K,-0.75%
02/24/2021,27.894,27.76,28.1,27.42,1.38K,0.64%
02/23/2021,27.717,28.29,28.415,27.38,1.12K,-1.40%
02/22/2021,28.111,27.64,28.32,27.395,1.09K,3.05%
02/19/2021,27.279,27,27.645,26.655,0.98K,0.67%
02/18/2021,27.098,27.45,27.48,27.06,0.20K,-0.87%
02/17/2021,27.335,27.22,27.49,26.99,0.29K,-0.02%
02/16/2021,27.341,27.52,28.005,26.9,0.48K,0.06%
02/15/2021,27.325,27.49,28.075,26.87,129.34K,-0.08%
02/12/2021,27.348,27.1,27.445,26.99,0.07K,1.02%
02/11/2021,27.072,27.145,27.34,26.865,0.10K,-0.13%
02/10/2021,27.108,27.46,27.59,26.955,0.20K,-1.16%
02/09/2021,27.427,27.4,27.71,27.29,0.08K,-0.59%
02/08/2021,27.589,27.18,27.695,26.965,0.25K,2.03%
02/05/2021,27.041,26.385,27.11,26.385,0.16K,2.97%
02/04/2021,26.261,26.645,26.675,26.12,0.09K,-2.43%
02/03/2021,26.914,26.88,27.18,26.75,0.11K,1.85%
02/02/2021,26.426,29,29,26.4,0.21K,-10.24%
02/01/2021,29.441,28.86,30.26,28.3,0.35K,9.30%
01/29/2021,26.937,27,27.63,26.885,0.13K,3.82%
01/28/2021,25.945,25.36,27.145,24.955,11.33K,2.19%
01/27/2021,25.389,25.53,25.545,24.715,96.67K,-0.58%
01/26/2021,25.538,25.395,25.72,25.23,52.74K,0.21%
01/25/2021,25.484,25.535,25.835,25.205,73.17K,-0.28%
01/22/2021,25.556,26.025,26.045,25.05,75.21K,-1.15%
01/21/2021,25.854,25.91,26.13,25.7,59.50K,0.34%
01/20/2021,25.766,25.29,25.96,25.06,80.82K,1.76%
01/19/2021,25.32,24.835,25.48,24.04,108.90K,0.00%
01/18/2021,25.32,24.835,25.48,24.04,108.90K,1.83%
01/15/2021,24.866,25.61,25.865,24.61,106.18K,-3.63%
01/14/2021,25.802,25.29,25.99,25.095,84.24K,0.90%
01/13/2021,25.572,25.655,25.785,25.17,58.51K,0.54%
01/12/2021,25.435,25.015,25.745,25,65.92K,0.60%
01/11/2021,25.284,25.47,25.595,24.365,106.00K,2.63%
01/08/2021,24.637,27.28,27.335,24.53,186.37K,-9.63%
01/07/2021,27.261,27.41,27.495,27.02,69.49K,0.81%
01/06/2021,27.042,27.72,28.105,26.7,129.36K,-2.16%
01/05/2021,27.64,27.355,27.85,27.15,67.46K,1.01%
01/04/2021,27.364,26.77,27.76,26.73,113.76K,3.60%
